id|name|gender
4864|Joel Hopkins|2
4878|Philipp Stolzl|2
4883|Hong Sang-soo|2
4886|Lance Mungia|0
4896|Walter Lang|2
4905|Mark Levin|2
4911|Cate Shortland|1
4913|John Hillcoat|2
4917|Luis Valdez|2
4921|Alexander Sokurov|0
4922|Mitch Davis|2
4924|Kurt Hale|2
4929|Scott S. Anderson|2
4931|Bruce Pittman|2
4935|Robin Budd|0
4945|Francine McDougall|1
4947|Sergio Castellitto|2
4950|Gabriel Riva Palacio Alatriste|0
4952|Shinji Higuchi|2
4954|Kim Henkel|2
4959|Kunihiko Yuyama|0
4966|Mans Marlind|2
4971|Will Vinton|0
4972|Jorge Blanco|2
4973|Aristomenis Tsirbas|0
4980|Mansoor Khan|2
4990|Laurent Baffie|0
5002|Glen Pitre|2
5013|Casper Andreas|2
5022|John Stainton|2
5028|Majid Majidi|2
5030|Dante Lam|2
5031|Martha Fiennes|0
5037|Chu Yen-ping|0
5041|Joan Freeman|1
5046|Stephen Gyllenhaal|2
5055|Kevin Dunn|0
5069|Philippe Falardeau|2
5072|Ariel Vromen|2
5079|Jim Mickle|2
5084|Gordon Hessler|2
5086|Gillo Pontecorvo|2
5090|Krishna D.K.|0
5097|Steve Shill|2
5098|Charles Grosvenor|2
5101|Joshua Logan|2
5106|Joan Micklin Silver|1
5107|Jalil Lespert|0
5108|Manoel de Oliveira|0
5116|Eric Lavaine|0
5122|Duncan Jones|2
5128|Lam Nai-Choi|0
5139|Stuart Millar|2
5149|Lea Pool|1
5159|Clarence Brown|2
5164|Neill Blomkamp|2
5171|Jon Blair|0
5172|Joe Alves|2
5176|David Clark|0
5179|Rob Pritts|0
5181|Des McAnuff|2
5186|Richard Glatzer|0
5187|Jill Sprecher|1
5204|Jack Conway|2
5206|Erik Van Looy|2
5207|James Bobin|0
5223|Thanasis Papathanasiou|2
5226|Meiert Avis|0
5227|Will Gluck|2
5229|Vladimir Bortko|0
5242|Kevin Tenney|0
5256|Brad Furman|2
5260|Raymond Jafelice|0
5267|Sacha Gervasi|2
5277|Benson Lee|0
5282|Michael Cuesta|2
5286|Gerard Stembridge|0
5289|Brett Simon|0
5295|Stanley Tucci|2
5298|Eric Nicholas|0
5303|Eric Karson|2
5315|Jonathan R. Betuel|0
5329|Jon Purdy|0
5339|Bae Hyeong-jun|2
5346|Lee Han|0
5347|Kang Hyeong-Cheol|0
5352|Dennis Iliadis|2
5358|Harry Basil|2
5363|Rick Bieber|2
5370|Dan Ireland|2
5376|Azazel Jacobs|2
5377|Lance Rivera|2
5383|Luca Bercovici|2
5384|Larry Cohen|2
5385|Paolo Virzi|2
5390|Allan Arkush|2
5406|Madonna|1
5408|Annette Haywood-Carter|1
5415|Robert Kenner|2
5416|Andre De Toth|0
5424|Lenny Abrahamson|2
5427|Lynne Ramsay|1
5439|Anthony Hopkins|2
5442|Marlon Brando|2
5447|Joseph H. Lewis|0
5456|Allan Dwan|2
5468|Wayne Beach|2
5469|Richard Dutcher|2
5470|Peter Cornwell|2
5471|Kim Han-min|2
5475|Robert D. Webb|2
5500|Jehane Noujaim|1
5501|Darren Stein|2
5510|Alan Alda|2
5516|John R. Cherry III|0
5528|James Kent|2
5541|Paul Sabella|2
5548|Howard Storm|2
5552|Daniel Barnz|2
5554|Christopher Erskin|2
5555|Bryan Johnson|2
5556|Jeff Pollack|2
5557|Del Shores|0
5568|Michael Dinner|2
5573|Ralph S. Singleton|2
5579|Craig Clyde|2
5580|Tom Savini|2
5599|Eric Toledano|0
5600|Kevin Carlin|0
5601|Alex Zamm|2
5622|Rory Kelly|0
5628|Tom Gustafson|0
5634|Ettore Scola|2
5638|Mark Griffiths|2
5645|Juan Jose Campanella|2
5660|Tran Anh Hung|2
5670|Atsuji Shimizu|0
5674|Hoyt Yeatman|0
5681|Kim Dong-won|2
5684|Kabir Khan|0
5685|Rohan Sippy|0
5686|Goldie Behl|0
5688|Rajkumar Hirani|0
5696|Abbas Alibhai Burmawalla|2
5705|Neeraj Pandey|0
5709|Bill L. Norton|0
5717|Brian Sloan|2
5727|Armando Iannucci|2
5733|Michael Sucsy|2
5736|Sergey Snezhkin|0
5742|Peter Billingsley|2
5745|Ruben Fleischer|2
5747|Jerry Rees|0
5750|Te-Sheng Wei|0
5752|Vikram Kumar|0
5753|Vikram Bhatt|2
5757|Christian Charles|0
5759|Jean-Claude Brisseau|2
5760|S. Shankar|2
5764|Dewey Nicks|0
5772|Mark Tonderai|2
5775|Selva|0
5776|K. V. Anand|0
5781|Anubhav Sinha|0
5784|Giovanni Veronesi|0
5785|Borja Cobeaga|2
5791|Akiyuki Shinbo|2
5799|Bela Tarr|2
5800|Brian Grant|2
5801|Sriram Raghavan|0
5802|Soham Shah|0
5808|David Gleeson|0
5812|Mark Webber|2
5815|Aleksi Makela|0
5817|Robert Butler|2
5818|John Ireland|2
5820|Ray Griggs|2
5821|Bobcat Goldthwait|2
5826|Robby Grewal|0
5827|Thomas K. Avildsen|0
5828|Gilles Lellouche|2
5830|Casey La Scala|0
5839|Rusty Cundieff|2
5843|Jack Neo|0
5848|Vivek Agnihotri|0
5856|Keith Gordon|0
5863|Martin Lawrence|2
5864|Robert Young|2
5870|Pierre Coffin|2
5872|Vipul Amrutlal Shah|2
5882|Maria Maggenti|1
5885|Indra Kumar|2
5889|Al Reinert|2
5894|Kemp Curly|0
5899|Karen Oganesyan|0
5905|Anurag Basu|2
5906|Harry Baweja|2
5907|David Dhawan|2
5908|Ketan Mehta|2
5912|Sebastian Cordero|0
5916|Joseph Kosinski|2
5919|Derek Jarman|0
5931|Jose Luis Cuerda|2
5934|Robert Florey|2
5938|Henry Bromell|2
5939|Pradeep Sarkar|0
5947|Satish Kaushik|0
5949|Nicolas Lopez|2
5951|Nikita Mikhalkov|2
5957|Apoorva Lakhia|2
5963|Alex Rivera|2
5975|David Atkins|2
5979|Jaideep Sen|0
5987|Chris Eyre|0
6000|Janos Szasz|0
6003|Michael Goldenberg|2
6020|Aleksey Balabanov|2
6032|Vladimir Menshov|0
6034|Jack Fisk|2
6035|Dean O'Flaherty|2
6036|James Dearden|2
6040|Ed Solomon|2
6041|Julie Davis|1
6049|Sarah Gavron|0
6053|Adam Elliot|2
6054|Tom Laughlin|2
6064|Gabriel Range|0
6073|Cary Fukunaga|2
6078|Michael Karbelnikoff|2
6079|Raja Menon|0
6088|Lynne Littman|0
6100|Roberts Gannaway|2
6104|George T. Miller|0
6107|Stan Winston|2
6113|Paul Aaron|2
6121|Marcus Dunstan|2
6137|David Webb Peoples|2
6140|Lauren Lazin|0
6156|Stephen Belber|2
6167|Dagen Merrill|2
6171|Paul Cox|0
6174|Rajkumar Santoshi|0
6184|Hampton Fancher|2
6185|Martin Davidson|2
6209|Roar Uthaug|2
6216|Won Shin-Yeon|0
6224|Damian Lee|2
6232|Daniel Stern|2
6239|Floyd Mutrux|2
6241|Dana Lustig|1
6243|Eran Creevy|0
6254|Phillip J. Roth|2
6256|Michael Miller|2
6259|Yoichi Sai|0
6273|Luigi Cozzi|2
6274|Max Mayer|2
6276|Oley Sassone|0
6279|Lech Majewski|2
6280|Ron Krauss|2
6309|Claudio Cupellini|0
6325|Howard Hughes|2
6326|Denis Villeneuve|2
6329|John Stronach|2
6342|Monte Hellman|2
6362|Vladimir Mirzoyev|0
6369|Frank De Felitta|2
6375|Udayan Prasad|2
6377|Jean-Francois Laguionie|0
6382|Rich Correll|2
6383|Richard Rich|2
6385|Greg Berlanti|2
6390|Anurag Singh|0
6405|Lee Hirsch|0
6407|Prabhu Deva|2
6412|William Nigh|0
6418|Bruce Neibaur|2
6423|Phil Lord|0
6425|Drew Barrymore|1
6427|Kevin Greutert|2
6431|Neil Abramson|2
6436|Masayuki|0
6438|Sam Liu|0
6444|Scott Stewart|0
6450|John Luessenhop|2
6452|William Phelps|0
6457|Luther Reed|2
6460|Drew Goddard|2
6466|Alan Johnson|2
6481|Ricky Gervais|2
6491|Louie Psihoyos|0
6508|Stephen Milburn Anderson|0
6511|Jonathan Teplitzky|0
6512|Michael Dougherty|2
6536|Todd Graff|2
6539|Puri Jagannath|2
6546|Ulu Grosbard|2
6556|Samuel Bayer|2
6558|Erik Gandini|0
6563|Deborah Scranton|1
6566|Herschell Gordon Lewis|2
6571|Bettina Oberli|1
6572|Hal Hartley|2
6580|Felix Van Groeningen|2
6603|Raymond De Felitta|2
6605|Phil Traill|2
6606|Shoaib Mansoor|0
6607|Lynn Shelton|1
6611|Douglas Cheek|0
6612|Dan St. Pierre|0
6617|Vishnuvardhan|0
6620|Bhaskar|2
6624|S.S. Rajamouli|2
6627|Jan Gissberg|0
6629|Ken Wiederhorn|0
6632|Oren Peli|2
6633|Massy Tadjedin|0
6639|James Komack|2
6643|Hanna Skold|0
6646|Marcel Sarmiento|2
6650|Marc H. Simon|2
6654|Asia Argento|1
6665|Lee Sang-gi|0
6666|Robert Englund|2
6672|Scott Mann|0
6682|Yukihiko Tsutsumi|2
6697|Corneliu Porumboiu|2
6700|Marco Bellocchio|2
6708|Chuck Parello|0
6713|Charlie Nguyen|2
6716|Havana Marking|1
6717|Jon Hess|0
6745|Sudz Sutherland|0
6758|K. Selvaraghavan|2
6759|Tate Taylor|2
6764|Chatrichalerm Yukol|2
6765|Peter Sohn|2
6788|Jennifer Baichwal|1
6794|Prem Soni|0
6800|Scott McGehee|2
6803|Linda Mendoza|0
6805|Paul Schneider|2
6819|Marius Balchunas|2
6820|Rick Jacobson|0
6827|David Greenwalt|2
6843|Scott Sanders|2
6849|Elliott Hong|0
6858|Robert Dalva|2
6860|Barry Jenkins|2
6866|Herman Yau|0
6867|Rick Reinert|0
6868|Jeff Broadstreet|0
6881|James D. Stern|2
6891|Abdul Malik Abbott|2
6897|Michael G. Bartlett|0
6898|Shawn Ku|0
6901|Cathy Garcia-Molina|1
6908|Charles Biname|2
6911|Alan Mehrez|2
6913|Kunal Deshmukh|0
6937|Nicholas Jasenovec|2
6939|Scott Cooper|2
6941|Dorian Walker|2
6946|Tim Miller|2
6960|Michael Jenkins|0
6961|Takahiro Imamura|0
6979|Daniel Benmayor|2
6982|Ross Katz|0
6986|Tony Ayres|0
6990|Bill Fishman|2
6998|Wu Tian-Ming|0
6999|David Soren|0
7000|Klay Hall|2
7002|Vicente Aranda|2
7005|Rob Nilsson|2
7009|Manmohan Desai|2
7011|Rob Hardy|2
7012|Terence Davies|2
7031|Elliott Lester|0
7034|Hannes Holm|2
7038|Yim Pil-sung|0
7040|Sam Taylor|2
7055|Brandon Camp|2
7065|Jeffrey Hornaday|2
7069|So Yong Kim|1
7071|Harvey Miller|2
7076|Stefan Schwartz|2
7089|David Price|0
7091|Ethan Wiley|2
7097|Mark Pirro|0
7101|Alex Pastor|2
7103|Jeremy Kagan|2
7104|Carlos Saura|2
7108|Ham Tran|2
7116|Vadim Sokolovsky|0
7124|Rashane Limtrakul|0
7130|Daniel Goldberg|0
7146|Craig Zobel|0
7149|James DeMonaco|2
7152|Dmitriy Dyachenko|0
7156|Daniel Barber|2
7162|Jon Gunn|2
7166|Ti West|2
7186|Rich Murray|0
7189|Vic Armstrong|2
7195|Chris Morris|2
7196|Joona Tena|0
7197|Tsui Siu-Ming|2
7203|B.A. Brooks|0
7212|Ken Scott|0
7221|Dale Launer|2
7232|Xavier Dolan|2
7261|Busby Berkeley|2
7262|Rodrigo Cortes|0
7263|Adam Resnick|2
7267|Richard Wenk|2
7292|Pablo Berger|2
7307|Timothy Wayne Folsome|2
7316|Marco Mak Chi-Sin|2
7326|Bruno Dumont|2
7335|Hans Petter Moland|0
7336|Richard Williams|0
7350|Cheryl Dunye|0
7351|Andrew Solt|2
7362|Richard Wilson|2
7382|Mark Wexler|2
7386|Dejan Zecevic|2
7388|Ruslan Baltzer|0
7390|Roberto Santiago|2
7391|Simon Moore|2
7400|Clarence Fok|0
7405|Michael Burke|2
7406|Bruce LaBruce|2
7414|Hur Jin-Ho  |2
7418|Tomm Moore|2
7423|Lamont Johnson|2
7432|Hue Rhodes|2
7435|Cody Cameron|2
7466|Walter Summers|2
7508|Joshua Leonard|2
7510|Bill Plympton|0
7536|Ivan Zuccon|0
7539|Leon Klimovsky|0
7542|Jose Ramon Larraz|0
7543|Joyce E. Bernal|1
7549|Sarawut Wichiensarn|0
7552|Charles Burnett|2
7561|Jason Paul Collum|2
7579|Jean-Jacques Mantello|0
7588|Richard Ayoade|2
7594|Sylvio Tabet|0
7602|Floria Sigismondi|0
7607|Dean Murphy|2
7615|Sooraj R. Barjatya|2
7629|Adam Wingard|2
7652|Elia Suleiman|2
7672|John Pieplow|2
7708|Richard Gabai|2
7710|Josep Maria Domenech|0
7719|Omer Vargi|0
7721|Levent Semerci|0
7726|Stephen Roberts|2
7729|Jim Sharman|2
7730|Ken Cameron|0
7751|Oren Moverman|2
7765|Mariano Ozores|0
7770|Christian Vuissa|2
7798|John Burgess|0
7804|Peter Sasdy|2
7821|Lionel C. Martin|0
7826|Tom DeSimone|2
7834|Johannes Roberts|2
7840|Juan Piquer Simon|0
7846|Ronnie Sortor|2
7847|Carlos Puerto|0
7854|John Hyams|2
7881|Fabrizio De Angelis|0
7891|Claudia Llosa|1
7897|Kevin Tancharoen|2
7925|Philippe Mora|0
7944|Homi Adajania|0
7945|Anthony Byrne|0
7952|Simon Curtis|2
7984|Wyott Ordung|0
7986|Robert Marcarelli|2
7991|Eric Blakeney|2
8008|Robert D. Siegel|2
8010|Ramon Menendez|2
8015|Giuliano Carnimeo|0
8018|Malcolm Venville|2
8034|Andrucha Waddington|0
8035|Luis Puenzo|0
8036|Sergey Bondarchuk|2
8041|Nick Murphy |2
8056|Eloy de la Iglesia|2
8060|Thierry Notz|2
8066|Eldar Salavatov|0
8099|David M. Rosenthal|2
8108|Luis Maria Delgado|0
8138|John Huckert|0
8156|Manny Coto|2
8178|Cirio H. Santiago|2
8192|Stuart Hazeldine|0
8194|Daniel Espinosa|2
8195|Jesus del Cerro|2
8200|Srdan Dragojevic|0
8202|George Mendeluk|2
8207|Pupi Avati|2
8225|Adrian Garcia Bogliano|0
8229|Park Chul-soo|2
8235|Mark Anthony Galluzzo|2
8242|Guy Green|2
8251|Bob Gosse|2
8260|Ricardo Trogi|2
8264|Marshall Brickman|2
8268|Robert Boris|0
8274|Stuart Paton|0
8282|John 'Bud' Cardos|0
8309|James Beshears|0
8348|Osamu Kaneda|2
8357|Yilmaz Erdogan|2
8363|Paul Lynch|2
8373|William Richert|2
8397|Tom Moore|0
8429|Philip Saville|2
8446|Jaco Van Dormael|2
8447|Robert Patton-Spruill|2
8464|Togan Gokbakar|0
8469|Ari Sandel|0
8497|Dmitriy Kiselev|2
8503|Michael Pate|2
8515|Jennie Livingston|0
8532|Kartal Tibet|0
8535|Arch Hall Sr.|0
8548|Xavier Giannoli|0
8559|Tayfun Guneyer|0
8570|Valeriya Gay Germanika|0
8587|Fred Niblo|2
8592|Ertem Egilmez|2
8603|Kodi Rama Krishna|0
8604|Timothy Hutton|2
8620|Lowell Sherman|0
8630|Manuel Gomez Pereira|0
8638|Miguel Sapochnik|2
8642|Andy de Emmony|2
8643|Keiichi Sato|2
8654|Kees Van Oostrum|0
8663|Laurice Guillen|1
8666|Jeff Celentano|0
8678|Robert Radler|2
8679|Byron Chudnow|0
8689|Adam Salky|2
8693|Steven Hahn|0
8706|Lal|2
8722|Lawrence Bassoff|0
8735|Tiffanie DeBartolo|0
8741|Vince Offer|0
8747|Steven Kampmann|2
8756|Shana Feste|0
8760|Valerij Ugarov|0
8776|Roberto Burchielli|0
8786|Rob Epstein|2
8787|Victory Tischler-Blue|0
8788|Patricia Riggen|0
8796|Andre van Heerden|2
8809|Jack Nicholson|2
8810|Tommy Stovall|0
8830|Will Koopman|0
8833|Lee Toland Krieger|2
8861|Tim Burstall|2
8865|Konstantin Bronzit|2
8866|Gary Weis|2
8869|Manoj Kumar|2
8888|William Sachs|2
8893|Leesong Hee-il|2
8910|Kristopher Belman|0
8915|Thomas J. Wright|0
8923|Ding Sheng|0
8926|Prince|2
8929|George Bamber|2
8935|Joel Hershman|2
8964|Sam Taylor-Johnson|1
8967|Ilya Maksimov|0
8974|Abhishek Chaubey|2
8998|Heitor Dhalia|2
9008|Andrew Bujalski|0
9017|James L. Conway|2
9027|Pablo Larrain|2
9033|Nicole Garcia|1
9034|Ovidio G. Assonitis|0
9047|Vit Klusak|0
9050|Christopher Coppola|2
9061|Jim Field Smith|2
9063|Lance Daly|0
9068|Karl Zwicky|2
9093|Jay DiPietro|2
9097|Ashwani Dhir|0
9122|Justin Zackham|2
9140|James Longley|0
9166|Patrick Kong|0
9167|Per Berglund|2
9172|Alan Smithee|0
9176|Andrei Kavun|0
9181|Genevieve Robert|0
9184|Gareth Evans|0
9186|Thiru|0
9189|Tom Ford|2
9200|Alexander Williams|2
9217|Vijay Lalwani|0
9219|Peter Stebbings|2
9226|Alan Poul|2
9234|Roman Kachanov|2
9236|Brian Percival|2
9252|Chung Yoon-chul|2
9254|Susanna White|0
9255|Valerie Guignabodet|0
9267|Eugene Lourie|2
9285|Lucian Pintilie|2
9304|Mat Whitecross|2
9313|Jonas Frick|0
9320|Paul King|2
9323|Ferdinand Fairfax|2
9326|Tim Allen|2
9327|David Michod|2
9328|Patrick Huard|2
9329|George Fitzmaurice|2
9343|Stephen Cornwell|2
9351|Javier Ruiz Caldera|2
9353|Hari|0
9354|Kevin James Dobson|2
9363|Julie Anne Robinson|1
9375|Timothy A. Chey|2
9377|Sam Miller|2
9384|Jacob Gentry|2
9386|Johan Nijenhuis|0
9411|Stephen Poliakoff|2
9417|Gregory Gieras|0
9435|Russell Holt|0
9437|Joe Winston|0
9444|Hisayasu Sato|2
9476|Katsuhide Motoki|2
9531|Agnieszka Wojtowicz-Vosloo|1
9551|Tibor Hernadi|0
9555|Gary J. Tunnicliffe|2
9581|Benjamin Heisenberg|2
9595|Inna Evlannikova|1
9596|Konstantin Maksimov|0
9597|Dmitri Voronkov|0
9602|Masahiko Murata|0
9629|Lizzie Borden|0
9646|Ernst Hofbauer|0
9670|Nick Stringer|0
9672|Noel Nosseck|2
9707|Sondra Locke|1
9709|Chris Buck|0
9724|Asghar Farhadi|2
9727|Victor Saville|0
9763|Michael Austin|0
9823|Pavel Sanaev|0
9843|Sean Baker|2
9866|Parmeet Sethi|0
9877|Abderrahmane Sissako|0
9878|R.D. Robb|0
9893|Kostas Karagiannis|2
9896|Eva Gardos|1
9902|Jorma Taccone|2
9903|Goro Miyazaki|0
9904|Gautham Vasudev Menon|2
9909|Toya Sato|0
9918|Dong-hun Choi|2
9920|Asger Leth|0
9935|George Nolfi|2
9939|Tom McGrath|2
9949|Pablo Carbonell|2
9950|Mateo Gil|2
9958|Joe Menendez|0
9964|Anton Bormatov|0
9984|Massimo Venier|0
10004|Daniel Stamm|0
10018|Rachel Perkins|1
10039|J Blakeson|2
10060|Christopher Crowe|2
10077|William A. Fraker|2
10080|Vinayak V.V.|2
10100|Byron Howard|2
10109|Yorgos Lanthimos|2
10125|Anders Anderson|0
10131|Carlos Bolado|2
10134|Allan Mindel|2
10144|Ra Hee-Chan|0
10158|Debra Granik|1
10170|Hal Sutherland|2
10181|Olivia M. Lamasan|0
10218|Levan Gabriadze|0
10219|Koji Hashimoto|0
10220|Peter Duffell|2
10232|Sebastian Junger|2
10259|Radu Muntean|0
10274|Banksy|0
10291|Ousmane Sembene|0
10297|N. Linguswamy|0
10315|Brad Peyton|2
10332|Marc Forby|2
10339|Ravi Chopra|2
10359|Nonzee Nimibutr|2
10362|Tanit Jitnukul|0
10376|Jean-Francois Pouliot|0
10399|Michael Laughlin|2
10440|Michael Mak|0
10517|Peter Masterson|2
10518|Lisa Krueger|1
10519|Ranjith|2
10532|Ralph Levy|2
10535|Stephane Aubier|0
10539|Peter Manoogian|2
10540|Stephen Quay|2
10545|Brandon Vietti|2
10551|Natsuki Imai|0
10560|Laura Poitras|1
10562|Punit Malhotra|0
10571|Abbe Wool|0
10581|Ann Hui|1
10586|K. S. Ravikumar|2
10603|Michael Sarne|2
10604|Law Chi-Leung|0
10621|Brian A Miller|0
10627|Claes Eriksson|0
10634|Tamas Sas|0
10647|Brian Baugh|2
10651|Robert M. Young|2
10665|Pascal Chaumeil|2
10684|Aviva Kempner|0
10704|Robert Resnikoff|0
10705|Lo Lieh|2
10709|John Penney|2
10717|Agusti Villaronga|0
10727|Derrick Borte|2
10734|Munehisa Sakai|0
10737|Eric Brevig|2
10747|Galt Niederhoffer|1
10763|Max Giwa|0
10765|Fredrik Bond|0
10774|Ben Waller|0
10775|Ray Muller|0
10778|Bruce Joel Rubin|2
10779|Warren Leight|0
10789|Kyle Dean Jackson|0
10810|James D. Parriott|0
10851|Yegor Konchalovsky|2
10855|Igor Zaytsev|0
10888|Manuel Gutierrez Aragon|2
10894|Ben Wheatley|2
10912|Max Baer, Jr.|2
10928|Henry Joost|2
10929|Steve Antin|2
10937|Wael Ehsan|2
10961|Peter Davis|2
10973|Norman Lear|2
10979|Peter Fonda|2
10987|Giuseppe Capotondi|0
10992|Joshua Safdie|2
10998|Harry Beaumont|2
10999|Hy Averback|2
11045|Tze Chun|0
11049|Huck Botko|2
11050|Aaron Woodley|2
11061|Ben Steinbauer|2
11067|Vladimir Khotinenko|0
11072|Caroline Bottaro|1
11089|Adam Sanderson|0
11095|Gene Fowler Jr.|2
11098|Richard Boleslawski|2
11109|Kim Kwang-sik|2
11113|Alex Gilbert|0
11124|Phil Tucker|0
11131|Akram Fareed|2
11132|ahmd albdry|0
11133|Ahmed Nader Galal|2
11158|Mia Hansen-Love|0
11169|Alper Mestci|0
11173|Alexandre Rockwell|2
11177|Melissa Martin|1
11179|Reverge Anselmo|0
11185|Mark Rucker|0
11189|Rowan Joffe|2
11204|Mohsen Makhmalbaf|0
11217|Stuart Beattie|0
11219|Gareth Edwards|2
11220|Rithy Panh|2
11224|Philip Seymour Hoffman|2
11226|Helene Cattet|0
11236|Cheol-hie Park|0
11242|Kyle Lawrence|2
11253|Michael Steinberg|2
11255|A. L. Vijay|2
11279|John Wells|2
11289|Gary Preisler|0
11304|Kelsey T. Howard|2
11334|Andrew Haigh|2
11374|Anusha Rizvi|0
11377|Jonathan Wacks|2
11397|Chris Dowling|0
11410|Chris Blum|0
11417|Guan Hu|0
11419|Konosuke Uda|2
11425|Mike Gunther|0
11444|Glen Goei|2
11453|Spencer Susser|2
11480|Michael D. Sellers|2
11495|Daryl Wein|2
11500|Ryan Piers Williams|2
11501|Raj Kanwar|2
11503|Christopher B. Landon|2
11519|Lauren Greenfield|1
11527|Richard Levine|0
11551|Babak Najafi|2
11559|Ricardo de Montreuil|2
11587|Jonathan Parker|2
11602|Vikramaditya Motwane|2
11603|Ole Schell|2
11604|Drake Doremus|2
11610|Sara Lamm|1
11649|Patrick Hughes|0
11650|Lixin Fan|0
11654|Angela Bettis|1
11664|Quentin Dupieux|0
11666|Dan Rush|2
11691|Roger Holzberg|0
11713|Kevin Rafferty|2
11718|Eric Hannah|0
11752|Gilbert Moses|2
11754|Antoinette Beumer|0
11770|Matt Harlock|0
11774|Robert Schmidt|0
11778|Ben Kay-Coles|0
11780|Andre Ovredal|0
11787|Pavel Chukhray|0
11802|Chris Renaud|0
11809|Troy Nixey|2
11816|Jay Craven|2
11821|Susan Buice|0
11827|Peter Atencio|2
11840|Arjun Sablok|0
11855|Didier Le Pecheur|2
11859|Damien Chazelle|2
11865|Steffen Haars|2
11866|Sngmoo Lee|2
11887|David Kaplan|0
11904|Derek Cianfrance|2
11939|Richard J. Lewis|2
11952|Aaron Katz|0
11961|Oren Rudavsky|0
11981|Ben Bolt|2
11995|Karen Shakhnazarov|0
11997|Stewart Main|0
12032|Josh Radnor|2
12033|Miguel Albaladejo|2
12047|Fabrizio Costa|2
12049|Victor Nunez|2
12065|John Erman|2
12078|Genndy Tartakovsky|0
12123|Aleksey Uchitel|2
12128|Jonathan Nossiter|2
12130|Liv Ullmann|1
12133|Lena Dunham|1
12140|Tom Rickman|2
12147|Tara Judelle|0
12179|David Wellington|2
12181|Don Hahn|2
12183|Ernest Thompson|2
12190|Mark Lewis|0
12192|Walter Bernstein|2
12195|Andrew J. Kuehn|2
12197|Lee David Zlotoff|0
12207|Olaf de Fleur Johannesson|2
12272|Dax Shepard|2
12281|Amit Saxena|0
12285|Jalmari Helander|2
12287|Chris Evans|0
12292|Luca Miniero|0
12303|Douglas Day Stewart|2
12304|Michael Dudok de Wit|2
12307|Roberto Girault|0
12336|Guillem Morales|2
12340|Emmanuelle Bercot|1
12347|ashrf fayq|0
12356|ly adrys|0
12357|mrw rft|0
12367|Billy Weber|2
12379|Suresh Krissna|0
12380|Perarasu|0
12381|Saran|0
12397|William Monahan|2
12424|Jason Eisener|0
12425|Jason Winer|2
12426|Gary Shore|0
12427|Gary McKendry|0
12461|Tobias Lindholm|2
12478|Lee Seok-hoon|2
12483|Michael Pattinson|2
12509|Jennifer Yuh Nelson|1
12510|Ry Russo-Young|0
12560|Pip Karmel|1
12571|Tunc Basaran|0
12610|Nick Francis|0
12632|Kyle Patrick Alvarez|2
12641|Lucien Castaing-Taylor|0
12646|Venkat Prabhu|2
12649|Danish Aslam|0
12653|Matthew Warchus|0
12669|Roy London|0
12674|Woo Min-Ho|0
12677|Angel Gracia|2
12679|Lucy Bailey|0
12690|Simon Klose|0
12712|Chris Zamoscianyk|0
12741|Evgeniy Bedarev|0
12750|Nirattisai Kaljareuk|0
12772|Don Scardino|2
12780|Lee Harry|0
12794|Sean Durkin|2
12795|Michael Greenspan|2
12796|J.C. Chandor|0
12797|Duncan McLachlan|2
12803|Gonzalo Suarez|2
12824|Barry Cook|2
12830|Matt Mahurin|0
12850|Stephen Anderson|0
12873|Anton Megerdichev|0
12880|Marisa Silver|1
12892|David Swann|0
12900|Pernilla August|1
12905|Will Canon|2
12933|Lee Jeong-Beom|0
12944|Hiromasa Yonebayashi|0
12949|Douglas Langway|2
12955|Eduardo Schuldt|2
12970|Chris McKay|0
12992|Ciaran Foy|0
