id|name|gender
12996|Jeff Malmberg|0
12999|Paul Fierlinger|0
13000|Suri Krishnamma|2
13007|Chad Burns|2
13040|Alain Gagnol|2
13055|Diego Vega Vidal|0
13056|Logan Miller|2
13090|Park Hoon-Jung|0
13147|Ajmal Zaheer Ahmad 	|0
13158|Maneesh Sharma|0
13174|Rich Cowan|0
13200|Jason D. Morris|0
13203|Sergei Glezin|0
13205|Gopichand Malineni|0
13218|Kaisorn Buranasing|0
13231|Nicole Conn|1
13235|John Scheinfeld|2
13236|Georgiy Shengeliya|0
13254|Frank Whaley|2
13263|Jeff Zimbalist|2
13298|Steve Yeager|0
13301|Saverio Costanzo|0
13308|Bobb Hopkins|0
13321|Eddie Lateste|0
13332|Gary Ugarek|0
13378|Mysskin|2
13396|Silvio Muccino|2
13402|Peter Ramsey|2
13411|David Salle|2
13423|Kim Tae-yong|2
13428|Bruce Hendricks|2
13437|David Serrano|0
13455|F. Richard Jones|2
13467|William Eubank|2
13471|Xue Xiaolu|0
13477|Balu Mahendra|2
13486|Boyapati Srinu|2
13500|Aleksandr Kirienko|0
13518|Kyle Balda|0
13526|Steven Quale|2
13528|Michael Tully|2
13529|Anthony Burns|2
13605|David Evans |0
13608|James Ponsoldt|0
13634|Mark Decena|2
13669|Kim Farrant|0
13702|Mike Disa|0
13709|Richard Press|0
13711|Max Winkler|2
13717|Sekhar Kammula|0
13749|Todd Strauss-Schulson|2
13788|Steve Martino|2
13798|K. Manikandan|0
13800|Doug Bollinger|0
13809|Ravi Mariya|2
13810|M. Sasikumar|2
13812|Prabhu Solomon|0
13832|Matthew Porterfield|0
13844|Matthias Olof Eich|0
13855|Ryan Gielen|0
13856|Benh Zeitlin|0
13884|Sherif Arafa|2
13914|Xan Cassavetes|1
13939|Ali Ragab|0
13946|Aleksei Sidorov|2
13953|Jim Kohlberg|0
13960|Douglas Schwartz|2
14002|Khalid Mohammed|0
14025|Imanol Uribe|2
14034|Paul Johansson|2
14042|Joshua Zeman|2
14045|Aleksandr Proshkin|2
14054|Yoav Shamir|2
14062|Keith Bearden|2
14064|Mikkel Braenne Sandemose|2
14086|Leste Chen|0
14088|BV Nandini Reddy|0
14102|Peter Brown|0
14109|Salim Akil|2
14119|Stevan Filipovic|0
14123|Roman Karimov|0
14124|Nima Nourizadeh|0
14161|ahmd ysry|0
14163|Brigitte Berman|1
14168|mjdy ahmd ly|0
14170|wlyd altaby|0
14195|Ahmed El Gendy|0
14197|Ahmad Abdalla|0
14199|Khaled Youssef|2
14206|Keith Scholey|2
14228|Natalya Uglitskikh|0
14236|Harish Shankar|2
14249|Khaled Marei|0
14253|hatm ly|0
14254|mhmwd kaml|0
14255|samy raf|0
14256|asmayl mrad|0
14257|kamlt abw dhkry|0
14258|smyh alnqash|0
14259|aymn mkrm|0
14267|ramy amam|0
14272|Kirill Kuzin|0
14304|Allen Hughes|2
14336|Anand L Rai|0
14363|Roberto Ando|0
14368|Giacomo Ciarrapico|0
14373|Jamie Linden|0
14376|Rupert Sanders|2
14398|Jun Lana|0
14401|Wuershan|0
14407|Evan Glodell|2
14412|Siddique|2
14445|Nayan Padrai|0
14489|Dmitriy Astrakhan|0
14490|Kevin Farley|2
14494|John Pogue|0
14511|Jon Shenk|0
14524|Pooja Bhatt|1
14527|Clio Barnard|0
14536|Dermot Mulroney|2
14537|Sunao Katabuchi|0
14549|Craig McCracken|0
14551|Alicia Scherson|1
14562|Robbie Pickering|0
14587|Joe Cornish|2
14620|Matty Rich|2
14632|Michele Hozer|1
14681|Claude Desrosiers|2
14711|Sam Levinson|0
14712|Ramon Fernandez|0
14744|Kamal Haasan|2
14747|S. J. Surya|2
14750|Nicholas Jarecki|2
14773|Abhinay Deo|0
14774|Dan Bradley|2
14779|Jose Luis Garci|2
14790|Craig Zisk|2
14800|Ingo Rasper|0
14801|Mina Shum|0
14810|Paolo Bertola|0
14813|Matthijs van Heijningen Jr.|2
14844|Pyotr Buslov|0
14850|Remo D'Souza|0
14865|Olivier Masset-Depasse|0
14869|Sarik Andreasyan|0
14870|Frederic Jardin|0
14933|Danny Huston|2
14971|Donald P. Bellisario|2
15003|Yusry Abdul Halim|0
15004|Roberto Santucci|2
15006|Mark Andrews|2
15012|Dan Scanlon|2
15071|Aleksandr Veledinskiy|0
15074|Nati Baratz|0
15077|Tigran Keosayan|2
15079|Roman Prygunov|0
15088|Christopher Spencer|0
15095|Viktor Shamirov|0
15132|mhsn ahmd|0
15156|Max Lemcke|0
15160|Celine Danhier|0
15161|Andrew Rossi|2
15167|Jordan Vogt-Roberts|0
15168|Yuriy Kara|2
15185|Oleg Assadulin|0
15186|Johnny O'Reilly|0
15190|Olga Subbotina|1
15191|Aleksandr Chernyaev|0
15192|Feliks Gerchikov|2
15199|Michael R. Roskam|0
15201|Tom Putnam|0
15220|A. Karunakaran|0
15226|Siva|2
15238|Matthew Chapman|2
15274|Bharathan|2
15288|Aron Schock|0
15308|Ezhil|0
15317| Vitaliy Vorobyov|0
15327|Vladimir Shchegolkov|0
15328|Mger Mkrtchyan|0
15332|Andrei Proshkin|0
15338|Lance Young|0
15339|Djo Munga|2
15410|Lee Fulkerson|0
15436|Aleksey Mizgiryov|2
15476|Gavin Wiesen|2
15478|Carl Rinsch|0
15509|Joe Mantello|2
15521|David Rodriguez|2
15528|Tigmanshu Dhulia|0
15542|Victor Vu|2
15571|Sergei Loban|0
15584|Jeff Blyth|0
15653|Tanya Wexler|1
15660|Bala|2
15706|Jonathan Newman|2
15748|Qasim Basir|0
15789|Jeffery Delman|0
15790|Nick Tomnay|2
15792|Krish (Radhakrishna Jagarlamudi)|2
15891|Wang Guangli|0
15941|Oleg Fesenko|0
15969|Erik Matti|2
15978|S. Lee Pogostin|0
15986|Cindy Meehl|1
16053|Justin Kurzel|2
16089|John Michael McDonagh|2
16099|Bogdan Drobyazko|0
16112|Vetrimaran|0
16114|Antony J. Bowman|0
16134|Callan Brunker|0
16191|Mary Agnes Donoghue|0
16242|Jessica Oreck|0
16314|Yevgeny Yufit|2
16378|Raju Sundaram|2
16382|Saravana Subbiah|2
16383|V. Z. Durai|0
16385|Chella|0
16386|Shaji Kailas|2
16387|N. Maharajan|0
16388|K S Ravindra|2
16389|Singampuli|2
16390|Vasanth|2
16391|Agathiyan|0
16393|Rajiv Menon|2
16394|T. Aravind|0
16396|Arjun Sarja|2
16403|Pushkar-Gayathri|0
16428|Shakti Soundar Rajan|2
16444|Shafi|0
16450|Albert Saguer|0
16465|Bejoy Nambiar|0
16466|Ed Gass-Donnelly|2
16469|Ben Palmer|0
16507|James Tucker|0
16510|Nitesh Tiwari|0
16535|John Mellencamp|2
16539|Tom Harper|0
16545|Garik Sukachyov|2
16564|Sergei Popov|2
16612|Al Silliman Jr.|0
16642|David Robert Mitchell|2
16658|Abe Sylvia|0
16707|Leslie Megahey|0
16721|Daniel Nettheim|0
16760|Andrew Lane|2
16769|Jason Chong|0
16857|Robert Kirbyson|0
16862|Aleksey German|0
16874|Barry Primus|2
16883|James Bond III	|0
16888|Markus Welter|2
16900|Sreenu Vaitla|2
16915|Puneet Issar|2
16927|Mootaz El Toony|0
16928|Seth MacFarlane|2
16994|Anthony Hemingway|0
16995|Mark Kassen|0
17008|Ami Canaan Mann|0
17018|Alain Fresnot|2
17043|Igor Voloshin|0
17082|David Brooks|2
17091|Ivan Vyrypaev|0
17099|Ava DuVernay|1
17131|Lionel Chetwynd|2
17150|Dan Trachtenberg|2
17195|Craig Johnson|2
17205|Tom Hines|2
17208|Michael Brandt|2
17219|Aleksandr Zeldovic|2
17249|Chiu Keng Guan|2
17259|Montxo Armendariz|2
17347|Job Gosschalk|2
17398|Teddy Yip Wing-Cho|0
17429|Ali Zafar|2
17444|Stephane Rybojad|0
17460|Navot Papushado|0
17478|Jaime Escallon|2
17479|Iginio Straffi|0
17486|Pascal Plisson|0
17503|Mike Flanagan|2
17584|John Patrick Kelley|2
17598|Constance Marks|1
17617|Josh Kornbluth|0
17636|Josell Ramos|0
17666|Mike McCoy|2
17753|Brian Lockwood|0
17755|William Hale|2
17762|Sandra Nashaat|0
17823|Joshi|0
17827|Paddy Considine|2
17828|Keanu Reeves|2
17829|Juraj Nvota|0
17846|Josh Trank|2
17923|Sam Fell|2
17932|Alvaro Saenz de Heredia|0
17978|Kobun Shizuno|2
17981|Tony Cookson|0
17995|Kamal|0
17999|Georgij Gitis|2
18031|Yoav Potash|2
18076|Norman Mailer|2
18081|Wilson Chin|0
18093|Damian Szifron|0
18099|Ela Troyano|0
18100|Roger Gnoan M'Bala|0
18123|Konstantin Buslov|0
18144|Ronan Chapalain|0
18147|Jared Cohn|2
18161|Andrei Zaitsev|2
18181|Stephen Vittoria|2
18212|Rafi Mecartin|0
18223|T Hariharan|2
18285|Sudha Kongara Prasad|1
18314|Padmakumar M|0
18414|Matt Bettinelli-Olpin|2
18427|Pedro L. Barbero|2
18477|Dori Berinstein|1
18479|Wesley Strick|2
18490|Amal Neerad|0
18497|Todd Lincoln |0
18521|Angelina Jolie|1
18528|Jayaraj|2
18590|Jennifer Westfeldt|1
18604|Radu Jude|2
18643|Sathyan Anthikad|2
18704|Kazuya Murata|0
18767|David Gelb|2
18771|Yongyoot Thongkongtoon|0
18787|Chandra Sekhar Yeleti|0
18817|K. Vijaya Bhaskar|2
18854|Helmut Dziuba|0
18880|David Foenkinos|0
18904|Paul Grau|0
18912|Hwang Dong Hyuk|0
18931|Yaron Zilberman|0
18938|Koji Maeda|0
19000|Sameer Thahir|2
19006|Stephen St. Leger|0
19104|David Wnendt|0
19105|Mark Duplass|2
19199|Ryan White|0
19238|Brian Klugman|2
19276|Andrew Erwin|0
19277|Vladimir Toropchin|0
19280|Sebastian Lelio|0
19281|Sheldon Candis|2
19327|Matt Ross|2
19329|Alison Klayman|0
19331|Leslye Headland|0
19333|Jeff Orlowski|2
19340|Jamie Travis|0
19358|Destin Cretton|2
19374|Jake Schreier|0
19375|Rodney Ascher|2
19377|Colin Trevorrow|2
19381|Ice-T|2
19388|Thomson K Thomas|0
19395|Joseph Dorman|0
19458|Ra'up McGee|0
19467|Karan Malhotra|0
19474|Stephen Chbosky|2
19578|Lal Jose|2
19588|Malgorzata Szumowska|0
19603|Scott Speer|2
19607|Albert Serra|0
19608|Riccardo Milani|0
19693|Brett Haley|2
19700|Manuel Cano|0
19725|Kusuba Kouzou|0
19736|Mark Rosenthal|2
19758|Stephane Robelin|0
19767|Nick Ormerod|2
19801|Jade Castro|0
19803|Dexter Fletcher|2
19834|Rafa Lara|0
19843|Zal Batmanglij|2
19892|Tengiz Abuladze|2
19904|Muriel Coulin|0
19975|Lorene Scafaria|1
19983|Jonathan Sobol|0
20035|syd almarwq|0
20074|Julian Farino|2
20129|Daniel Calparsoro|2
20149|Harold Cronk|2
20302|Renat Davletyarov|0
20326|Kat Coiro|0
20372|Susanne Rostock	|0
20437|Leslie Zemeckis|1
20632|Philippe Lellouche|2
20633|Bradley Parker|0
20642|Richard Danus|2
20687|Bora Dagtekin|2
20688|Rob Fitz|0
20739|Stephen Elliott|2
20746|Gunasekhar|0
20908|Dean Wright|2
20941|Daniele Vicari|0
21022|Arjun Sajnani|0
21031|RZA|2
21053|Egor Baranov|0
21125|Phillip Ko Fei|2
21148|Alex Kurtzman|2
21190|S. S. Stanley|0
21281|Nick Chamberlin|0
21318|Boris Rodriguez|0
21369|kul chati cit khcr wanich|0
21379|Jason Alexander|2
21397|Ralph Fiennes|2
21398|Jonathan Zarantonello|0
21410|Dan Cutforth|2
21427|Jason Stoddard|0
21479|Wes Ball|0
21494|Aleksey Andrianov|0
21515|Jorge Iglesias|0
21539|Robert Stromberg|0
21555|Afonso Poyart|0
21580|Seth Zvi Rosenfeld|0
21612|Shoojit Sircar|0
21622|Amr Salama|2
21624|mhmd samy|0
21869|Lijo Jose Pelliserry|0
21873|Vishal Mahadkar|0
21885|B. Unnikrishnan|2
21888|Timothy Armstrong|0
22086|Ben Lewin|2
22157|Jon Lucas|2
22200|Nicolas Pereda|0
22356|Seth Rogen|2
22360|Fede Alvarez|2
22382|David Palmer|2
22482|Jon Acevski|0
22672|Josh Boone|0
22700|Jeffrey Jeturian|2
22708|Tim Trachte|0
22711|Alexandre de La Patelliere|2
22712|Stuart Blumberg|0
22740|Jon Watts|2
22791|Ryan Coogler|2
22844|Elizabeth Wood|0
22933|Jason Moore|2
22988|Jonathan Paley|0
23010|George Haas|2
23031|Patricia Martinez de Velasco|0
23084|Stu Zicherman|0
23140|Kuntaa Nikkil|0
23203|Julio Sanchez Valdes|0
23229|Javier Rebollo|0
23264|Lawrence Kasanoff|2
23304|Pedro Maso|0
23366|David Lowery|2
23408|Vladlen Barbe|0
23460|Hayato Date|0
23491|Gauri Shinde|0
23497|Ron Nyswaner|2
23536|Thiagarajan Kumararaja|2
23549|John Ridley|2
23579|Bob Shirohata|0
23651|Vineeth Sreenivasan|2
23718|Anjali Menon|1
23719|Naoko Yamada|0
23737|Saji Surendran|0
23800|Aaron Moorhead|2
23817|Enrique Gato|0
23832|Dustin Hoffman|2
23844|Rama Burshtein|0
23904|Franck Gastambide|2
23953|Joshua Oppenheimer|2
23985|Paul Rodriguez|2
23990|Sarah Burns|0
24115|Rick Walls|0
24174|John Sullivan|2
24209|Masahiro Hosoda|0
24261|Keishi Ohtomo|0
24290|Andy Clemmensen|0
24340|Sean Garrity|0
24355|Christopher Nelius|0
24358|David Chase|2
24435|Aashiq Abu|0
24438|Haifaa Al-Mansour|0
24445|Maggie Carey|0
24460|Jose Thomas|0
24463|Luke Scott|2
24473|Sugeeth|0
24504|Pa. Ranjith|2
24523|Benjamin Lopez|0
24535|Roger Cantin|0
24548|Andrew Neel|0
24554|Jan Ole Gerster|2
24603|Elizabeth Chai Vasarhelyi|0
24622|Eunhee Huh|0
24632|Javier Cardenas|0
24637|Francisco Javier Padilla|0
24660|Andy Muschietti|2
24756|Rupert Goold|0
24802|Sangyoon Lim|0
24816|Vysakh|2
24851|Joel Potrykus|0
24886|Dave Green|0
24898|Simon Callow|2
24902|V K Prakash|0
24919|Enrique Lopez Lavigne|2
24964|Michael Covert|2
24975|Steven Knight|2
25015|Aleksandr Barshak|0
25019|Scott Waugh|2
25065|Akiva Goldsman|2
25067|Aji John|0
25076|Lyubov Arkus|0
25087|Mark Christopher Covino|0
25144|Ted Koland|0
25205|Taro Ohtani|0
25215|Magizh Thirumeni|0
25223|Michael Tiddes|0
25235|Gor Kirakosian|0
25244|Karthik Subbaraj|2
25255|David Barrett|2
25279|Daniel Schechter|0
25308|Jean Claude Tramont|0
25344|Helene Giraud|0
25387|Kari Juusonen|0
25488|Rajesh Pillai|2
25695|Gregory Plotkin|0
25718|Iura Luncasu|0
25721|Balaji Tharaneetharan|0
25744|Hank Rogerson|0
25809|Ashish R. Mohan|0
25810|Nat Faxon|2
25838|Daisaku Kimura|2
25853|Aleksandr Voytinskiy|2
25962|Dan Mazer|2
25974|Sunil Ibrahim|0
26006|Jeethu Joseph|2
26021|Martin Prakkat|0
26050|Xu Zheng|0
26108|Clement Michel|0
26119|Joseph Wang|0
26133|Fergal Reilly|0
26235|James Ward Byrkit|2
26316|Jerusha Hess|2
26334|Geoff Moore|0
26352|Shawn Christensen|0
26359|Wally Pfister|2
26360|Lake Bell|1
26367|Mark Neveldine|2
26371|Ricardo Ramon|0
26387|Ned Benson|0
26419|Bryan Buckley|0
26436|Gireesh|0
26477|Jerome Enrico|0
26505|Scott Rutherford|0
26585|Mark Lamprell|2
26609|William Riead|0
26765|Son Tae Woong|0
26778|Joel Nunez|0
26936|Maclain Nelson|2
26944|Ryan Gosling|2
26957|Alexandre Castagnetti|0
27035|Charlie Siskel|0
27063|Lotfy Nathan|0
27094|Paulo Rocha|0
27104|Anthony Stacchi|2
27107|Justin Webster|2
27193|Elizabeth Banks|1
27207|Jus Addiss|2
27218|Anthony Silverston|0
27245|Daniel Lusko|0
27257|Jacob Vaughan|0
27310|Tom Berninger|0
27339|Lijun Sun|0
27372|Jenee LaMarque|0
27460|David Boyd|2
27467|Yann Demange|0
27482|Koratala Siva|0
27501|Steven Bernstein|0
27526|Rob Thomas|0
27627|Salam Bappu|0
27714|Dan Cox|0
27775|Vijay Kumar Konda|0
27853|Eric Radomski|2
27916|Simerjit Singh|0
27930|Claude Barras|2
27942|Ayan Mukherjee|0
28106|Ilya Naishuller|0
28262|Kelly Nyks|2
28287|Nalan Kumarasamy|2
28386|Alphonse Putharen|2
28434|Zhao Wei|1
28469|Ritesh Batra|0
28501|A.J. Edwards|2
28502|Hossein Amini|0
28525|Farren Blackburn|0
28587|Henry Barakat|0
28612|Elliot Greenebaum|0
28809|Scott Walker|0
28827|Maruthi|0
28863|James Manera|0
28903|Edgar Marie|0
28951|Sang-hun Oh|0
28958|Luis C. Suarez|0
29022|Eric Wirix|0
29075|Dmitriy Korobkin|0
29196|Anahi Berneri|0
29260|Dennis Hauck|0
29403|Amma Asante|1
29501|Alejandro Lubezki|0
29668|Jingming Guo|0
29683|Carmelo Musca|0
29691|Peter Landesman|0
29703|Jason Bateman|2
29764|Anthony Leonardi III|0
29875|Theodore Melfi|0
29890|Juno Mak|0
29897|Derek Lee|0
29942|Bader Ben Hirsi|0
29969|Jeff Keith|0
30004|Julian Figueroa|0
30038|Eugenio Derbez|0
30043|Anton Terni|0
30066|Kazuchika Kise|0
30127|Duane Adler|2
30161|Kim Ji-Hwan|0
30318|Tamara Hernandez|0
30579|Benedikt Erlingsson|2
30609|Note Chern-Yim|0
30735|Basar Sabuncu|0
30748|Pawan Kumar|2
30785|Engin Orbey|0
30954|Denny Zartman|0
31041|Norman England|0
31079|John Maclean|2
31103|Conrad Vernon|2
31126|Ari Rusyadi|0
31127|Agni Tirta|0
31144|Anil Radhakrishnan Menon|0
31169|Jordan Alan|0
31182|Atlee|2
31294|Tom Gormican|0
31345|Ribhu Dasgupta|0
31405|Ben Falcone|2
31479|Kiruthiga Udhayanidhi|0
31564|Jorge Dorado|0
31568|Dean Israelite|0
31575|Ganesh Kumar Mohan|0
31603|Paul Tibbitt|0
31625|Jorge R. Gutierrez|0
32114|Dado C. Lumibao|0
32122|Nancy Florence Savard|0
32239|Raj Chakraborty|0
32446|David Mun|0
32533|Ben Steele|0
32558|S.L Puram Jayasurya|0
32633|Vyacheslav Plotnikov|0
32655|Tom Gianas|0
32699|Cary Murnion|0
32720|David Grovic|0
32734|Jennifer Kent|0
32763|Stiles White|0
32765|Sergey Zhigunov|2
32772|Dan Gilroy|2
32856|Trish Sie|0
32901|Sarah Jacobson|0
32957|Peter Sattler|0
32958|John Slattery|2
32962|Maya Forbes|1
32965|Jeff Baena|2
32989|Kate Barker-Froyland|0
33064|Magnus Skogsberg|0
33075|Zeresenay Mehari|0
33079|Chad Stahelski|2
33098|Nesan|0
33176|Niu Chao-Yang|0
33355|Gillian Robespierre|1
33381|Aleksander Bach|0
33398|R.J. Cutler|0
33483|Marielle Heller|0
33502|Kirill Kozlov|0
33535|Patrick Brice|0
33677|Thea Sharrock|1
33691|A. Gokul Krishna|0
33710|Divya Khosla|1
33718|Ana Lily Amirpour|1
33776|Jon Erwin|0
33828|Glenn Berggoetz|0
33914|Abrid Shine|0
34007|Leigh Janiak|0
34046|Camille Delamarre|0
34047|Jordan Rubin|0
34059|H. Gordon Boos|2
34090|Steven M. Smith|0
34364|Gabe Polsky|0
34373|Russell Crowe|2
34376|Dan Fogelman|2
34410|Etan Cohen|0
34430|Jude Anthany Joseph|0
34485|P. Ramesh|0
34551|Oles Sanin|0
34609|Kivanc Baruonu|0
34688|Jason Zada|0
34729|Trey Edward Shults|0
34855|David F. Sandberg|2
34892|Susanna Fogel|0
34909|Gerald Webb|0
34926|Arman Gevorgyan|0
34972|Eugene Abizov|0
35216|Irfan Kamal|0
35273|Ben Kellett|0
35365|Aleksandr Vartanov|0
35393|R. Velraj|2
35394|William Campbell|0
35414|Mark Burton|2
35445|Howard Himelstein|2
35458|Saffron Cassaday|0
35597|Svyatoslav Podgayevskiy|0
35635|Alex Garland|2
35650|Stephen C. Sepher|2
35739|Rafi|0
35785|Marie Amachoukeli|0
35848|Tommy McArdle|0
35849|Jon Kenny|0
36007|Pawan Wadeyar|0
36158|Daniel Scheinert|0
36257|Felipe Barros|0
36325|Thomas Cailley|0
36343|Hashimoto, Takashi|0
36345|Pascal Vuong|0
36378|Brian Horiuchi|0
36383|Zheng Guo-Wei|0
36394|Deng Chao|2
36452|Richard Ramsey|0
36498|Liang Xuan|0
36501|Bill Pohlad|2
36636|Alexander Nevsky|0
36699|Audrey Dana|1
36820|Anna Wilding|0
36952|Brandon Sawyer|0
37004|Alessandro Damiani|0
37118|Trevor Wall|0
37208|Sarah Adina Smith|0
37275|Galen T. Chu|0
37311|Michael Clinkenbeard|0
37358|Matthew A. Brown|0
37571|Leigh Whannell|2
37613|Marcus Piippo|0
37821|Euros Lyn|0
37860|Israel Horovitz|2
37963|Gregory Levasseur|2
38016|Kim A. Snyder|1
38137|Omung Kumar|0
38138|Jean-Baptiste Leonetti|0
38140|Veronika Franz|1
38394|Trey Nelson|0
38417|Max Nichols|0
38537|Henry Hobson|0
38548|Giulio Ricciarelli|2
38591|Jake Szymanski|0
38987|Cedric Nicolas-Troyan|0
39176|Marah Strauch|0
39187|Mawi|0
39323|Clare Lewins|0
39347|Robin Sorbom|0
39676|John Francis Daley|2
39786|Jibu Jacob|0
39815|Tomohisa Taguchi|0
39908|Stephen Saprid|0
40079|Travis Cluff|0
40255|James Vanderbilt|2
40311|Brad Rego|0
40339|Max Joseph|2
40379|Jonathan Silverman|2
40606|Tadayoshi Yamamuro|0
40685|Jack Gattanella|2
40947|Crystal Moselle|0
41000|Jarrad Paul|2
41109|Robert Eggers|2
41213|Natalya Chumakova|0
41326|Travis Knight|2
41341|Lesley Ann Patten|0
41762|Cristina Iacob|0
41775|Ram Madhvani|0
41885|Stephen Walker|2
41981|Maccio Capatonda|2
42010|Shiboprosad Mukherjee|0
42117|Tarek El'eryan|2
42141|Maksim Sveshnikov|0
42364|Tim Brzakala|0
42365|Dmitriy Svetozarov|0
42400|Brad Barber|0
42602|Jonathan Elbers|0
42607|Dmitri Meskhiyev|0
42665|Midhun Manuel Thomas|0
42695|Giuseppe Amato|0
42907|Joel Edgerton|2
43132|R. Ravi Kumar|0
43164|Maksim Voronkov|0
43183|Hamdi Alkan|0
43191|Yuk Ching To|0
43281|Gee Malik Linton|0
43369|Sharmeen Obaid-Chinoy|1
43383|G. Prajith|0
43458|Takahiko Kyogoku|0
43463|Fabrizio Conte|0
43589|Garth Davis|2
43758|Evgeniy Shelyakin|0
43779|Laszlo Nemes|0
43881|Deniz Gamze Erguven|0
44023|Cameron M. Gambas Johnson|2
44090|Jessi Robb|0
44100|Baik|2
44171|Jean Markose|0
44218|Gleb Osatinski|0
44364|David Leitch|2
44553|Adam Sweeney|0
45078|Jungwoo Lee|0
45119|Titus Paar|0
45130|Antonio Castro|2
45139|Anna Foerster|1
45152|Stephen S. Campanelli|0
45448|Gerald Fox|0
45481|Sean Patrick O'Reilly|0
45615|Ken Marino|2
45630|Yoshihiro Osugi|0
45744|Tian Xiao Peng|0
45820|Lorenzo Vigas|0
45835|G. Marthandan|2
45937|Yowg|0
45984|Matt Brown|0
46026|Stephen Dunn|2
46578|Christof Wahl|2
46798|R. S. Vimal|0
46974|Renny Ray|2
46981|Nadeem beyg|0
47407|Nadirshah|2
47792|Maruthi Dasari|0
47822|Luo Luo|0
47862|Subodh Bhave|0
47906|Vincent Kesteloot|0
48104|Darina Shmidt|0
48152|Indar Dzhendubaev|0
48202|Aryeman Ramsay|0
48363|Alvydas Slepikas|0
48390|Aleksey Nuzhnyy|0
48428|Will Allen|0
48476|Jesse Pfieffer|0
48663|Sun Hao|0
48679|Agnieszka Smoczynska|1
48775|Otto Bell|0
48790|Kelly Fremon Craig|1
48805|Ali Abbas Zafar|0
48979|Lee Il-hyeong|0
49033|Kalyan Krishna|0
49048|Cheung Bing-Chan|0
49405|Beis Shabani|0
49432|Dileesh Pothan|2
49555|Jiu Jiu|0
49629|Roger Lau Kwok-Fai|0
49688|Rhee Jinwoo|0
49689|Kim Yong-woon|2
49815|Max Adams|0
49816|Tay Teck Lock|0
49858|Quang Huy|2
49988|Phan Gia Nhat Linh|2
50179|Goo Mo|2
50620|Takeshi Nozue|0
50804|Dinesh D'Souza|2
50837|Jonathan Barre|0
51044|Julia Ducournau|1
51096|Tharun Bhascker Dhaassyam|0
51401|Gary Gulman|2
51867|Philippe Lacheau|2
52371|Dmitriy Suvorov|0
52794|Azfar Jafri|0
53459|Sajan K. Mathew|0
53586|Jazz Boon|0
53822|Aaron Mullan|2
53935|Tomohiko Itou|2
54325|Nabeel Qureshi|0
54327|Longmond Leung Lok-Man|0
54746|Jordan Peele|2
55052|Fan Jianhui|0
55268|Crispin Sadler|0
55274|Pierre Core|0
55291|Billy Dickson|2
55344|Aksinya Gog|0
55745|Hakim Robinson|0
55783|Kate Hudspith-Gooch|0
55951|Jay K|0
55952|Haneef Adeni|0
56415|Scott Barley|2
56602|Sung-hoon Kim|0
56605|Rehan Chaudhary|0
56697|Rooley Booch|0
56740|Amberdeep Singh|0
57238|Trinadha Rao Nakkina|0
57467|Ursu Luca|0
57472|Matt Scarpino|2
57496|Burak Kuka|0
57511|Cai Carney|0
57520|NotName|0
58000|Klayton|0
58298|Dzul Sungit|0
59382|Louise Andreasen|0
59522|Daniel Cano|2
59734|Andrew Sindt|2
59738|Kevin Tsai|0
60287|Ben Wyatt|0
60487|Moheen Reeyad|2
60822|Fred Henry III|0
60824|Billy Tooma|0
